country,year,leader,aid,physint,imports,exports,defensive_alliance,democracy,gdp,pop,mindist,fpsim
Rwanda,1966,Johnson,23182434,0.284,0,1,0,Anocracy,3021441885.7352533,3178754.4638630576,10630.3378210416,0.135
Rwanda,1967,Johnson,4922178,0.313,0,1,0,Anocracy,3234046576.075697,3272288.0248982394,10630.3378210416,0.372
Rwanda,1968,Johnson,4075793,0.313,0,2,0,Anocracy,3447792471.9949727,3375317.662223997,10630.3378210416,0.078
Rwanda,1969,Nixon,1948962,0.28,6,2,0,Anocracy,3757426054.6629124,3457305.2012212444,10630.3378210416,0.112
Rwanda,1970,Nixon,3707128,0.271,15,2,0,Anocracy,4037937989.5681067,3566160.197571193,10630.3378210416,0.369
Rwanda,1971,Nixon,3527119,0.271,9,2,0,Anocracy,4144301106.090274,3685806.795220585,10630.3378210416,0.029
Rwanda,1972,Nixon,2806658,0.271,13,2,0,Anocracy,4279063439.2935724,3805660.0372378123,10630.3378210416,0.069
Rwanda,1973,Nixon,1611131,0.314,13,2,0,Autocracy,4471545789.510043,3894204.5769974766,10630.3378210416,0.108
Rwanda,1974,Ford,2506571,0.228,22,3,0,Autocracy,4598518392.624916,4012800.7625095844,10630.3378210416,0.014
Rwanda,1975,Ford,13174656,0.228,26,6,0,Autocracy,4767080976.91067,4139145.8165134233,10630.3378210416,-0.074
Rwanda,1976,Ford,6800071,0.228,56,4,0,Autocracy,5257912911.131174,4265201.573320986,10630.3378210416,-0.016
Rwanda,1977,Carter,7097646,0.228,35,6,0,Autocracy,5544099244.952528,4408301.3860787675,10630.3378210416,0.03
Rwanda,1978,Carter,12808257,0.284,50,8,0,Autocracy,5963956857.481187,4565323.797751869,10630.3378210416,-0.088
Rwanda,1979,Carter,21969166,0.284,43,7,0,Autocracy,6644132690.659082,4709065.317929223,10630.3378210416,-0.025
Rwanda,1980,Carter,13432437,0.284,71,11,0,Autocracy,6977803364.747265,4920890.16525318,10630.3378210416,0.003
Rwanda,1981,Reagan,25463849,0.284,43,12,0,Autocracy,7558964145.809511,5060622.2094581975,10630.3378210416,0.024
Rwanda,1982,Reagan,24190784,0.284,35,10,0,Autocracy,7727104115.088684,5251372.3478533495,10630.3378210416,0.007
Rwanda,1983,Reagan,22308634,0.284,30,13,0,Autocracy,8090852989.709404,5416714.452321268,10630.3378210416,-0.006
Rwanda,1984,Reagan,31832234,0.284,18,17,0,Autocracy,8066616803.19718,5598448.143112816,10630.3378210416,-0.001
Rwanda,1985,Reagan,59667701,0.284,7,21,0,Autocracy,8379046817.143415,5797863.235700286,10630.3378210416,0.012
Rwanda,1986,Reagan,25779489,0.284,11,13,0,Autocracy,8565428528.611651,6010388.820443484,10630.3378210416,-0.003
Rwanda,1987,Reagan,29102446,0.284,12,8,0,Autocracy,8463257637.661786,6268201.315985821,10630.3378210416,0.016
Rwanda,1988,Reagan,15851480,0.284,13,4,0,Autocracy,8531235246.652173,6491472.8215586515,10630.3378210416,0.007
Rwanda,1989,G.H.W. Bush,21907857,0.284,7,3,0,Autocracy,8668832856.070799,6649152.759972648,10630.3378210416,0.004
Rwanda,1990,G.H.W. Bush,28112088,0.24,31,2,0,Autocracy,8404221701.039531,6695860.114311097,10630.3378210416,-0.034
Rwanda,1991,G.H.W. Bush,81732783,0.24,8,3,0,Autocracy,7804762802.522072,6596171.744519786,10630.3378210416,0.014
Rwanda,1992,G.H.W. Bush,43998579,0.266,5,5,0,Autocracy,7543861325.37261,6375671.647947893,10630.3378210416,-0.01
Rwanda,1993,Clinton,67758271,0.218,4,8,0,Autocracy,6564879568.141464,6070794.232329755,10630.3378210416,-0.013
Rwanda,1994,Clinton,101133384,0.145,2,38,0,Autocracy,4561877006.4491415,5792068.270430128,10630.3378210416,0.113
Rwanda,1995,Clinton,252747289,0.213,2,42,0,Autocracy,4834289472.32011,5660371.024144937,10630.3378210416,0.151
Rwanda,1996,Clinton,248723801,0.227,9,41,0,Autocracy,5380246349.813831,5897269.4696740275,10630.3378210416,0.112
Rwanda,1997,Clinton,159638326,0.223,4,38,0,Autocracy,6114935144.130809,6318548.044913824,10630.3378210416,0.098
Rwanda,1998,Clinton,103376964,0.223,4,24,0,Autocracy,6630857704.688713,6790261.4231905965,10630.3378210416,0.022
Rwanda,1999,Clinton,96477533,0.275,4,49,0,Autocracy,7012779749.665853,7224582.465134177,10630.3378210416,-0.066
Rwanda,2000,Clinton,65497109,0.306,6,20,0,Anocracy,7619678392.1524105,7610199.91855976,10630.3378210416,-0.07
Rwanda,2001,G.W. Bush,61512577,0.277,8,19,0,Anocracy,8320598297.905325,7912861.249995271,10630.3378210416,-0.151
Rwanda,2002,G.W. Bush,81322486,0.284,3,11,0,Anocracy,9343997542.226662,8202913.877279073,10630.3378210416,-0.027
Rwanda,2003,G.W. Bush,79335662,0.284,3,9,0,Anocracy,9823074540.751503,8402165.26298758,10630.3378210416,-0.057
Rwanda,2004,G.W. Bush,85791213,0.284,6,12,0,Anocracy,10295780622.991688,8623486.26524528,10630.3378210416,-0.042
Rwanda,2005,G.W. Bush,127082737,0.284,7,12,0,Anocracy,11254118640.771652,8815305.235113183,10630.3378210416,-0.082
Rwanda,2006,G.W. Bush,133674732,0.285,9,13,0,Anocracy,12338619781.266047,8993386.213607341,10630.3378210416,-0.046
Rwanda,2007,G.W. Bush,158537697,0.285,13,18,0,Anocracy,12803699633.795391,9258012.955900967,10630.3378210416,-0.034
Rwanda,2008,G.W. Bush,155716379,0.285,14,39,0,Anocracy,13953552886.628305,9511384.428459905,10630.3378210416,-0.045
Rwanda,2009,Obama,201508367,0.285,20,37,0,Anocracy,14816392409.175415,9801049.208481364,10630.3378210416,-0.083
Rwanda,2010,Obama,235564241,0.256,22,34,0,Anocracy,15544924133.479053,10089441.10687173,10630.3378210416,0.057
Rwanda,2011,Obama,237086951,0.272,32,131,0,Anocracy,17025873592.493933,10334516.838696359,10630.3378210416,-0.046
Rwanda,2012,Obama,231986788,0.289,34,33,0,Anocracy,18425473988.819782,10511705.46097143,10630.3378210416,0.004
Rwanda,2013,Obama,201302914,0.289,25,28,0,Anocracy,19447804082.608192,10617349.85719377,10630.3378210416,0.01
Rwanda,2014,Obama,225624717,0.297,41,23,0,Anocracy,20816254816.115715,10713337.301493492,10630.3378210416,-0.038
Rwanda,2015,Obama,307781833,0.297,NA,NA,0,Anocracy,21557723750.964516,10659904.308786454,10630.3378210416,0.034
Rwanda,2016,Obama,334162714,0.124,NA,NA,0,Anocracy,NA,NA,10630.3378210416,NA
Rwanda,2017,Trump,208093120,0.09,NA,NA,0,Anocracy,NA,NA,10630.3378210416,NA
Rwanda,2018,Trump,238965636,0.166,NA,NA,0,NA,NA,NA,10630.3378210416,NA
Rwanda,2019,Trump,237611277,0.234,NA,NA,NA,NA,NA,NA,10630.3378210416,NA
Rwanda,2020,Trump,271258107,0.111,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,2021,Biden,208012496,0.111,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,2022,Biden,176308383,0.185,NA,NA,NA,NA,NA,NA,NA,NA
Rwanda,2023,Biden,188172358,0.185,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,1960,Eisenhower,23695477,0.638,1,1,0,Democracy,6345425521.942527,2910978.974715421,NA,-0.15
Somalia,1961,Kennedy,32725978,0.697,0,1,0,Democracy,6519085876.077445,2984670.7583044213,10534.6259172983,-0.027
Somalia,1962,Kennedy,116440745,0.697,1,3,0,Democracy,6887678998.633195,3041921.6640288695,10534.6259172983,-0.387
Somalia,1963,Johnson,67062302,0.697,1,2,0,Democracy,6832797385.797103,3140837.367876683,10534.6259172983,-0.143
Somalia,1964,Johnson,33141893,0.697,0,2,0,Democracy,6604387250.073134,3191494.945694873,10534.6259172983,NA
Somalia,1965,Johnson,58481080,0.697,1,2,0,Democracy,6351774121.23505,3188305.045964864,10534.6259172983,-0.219
Somalia,1966,Johnson,39120356,0.557,1,3,0,Democracy,6467141244.63235,3054113.7185379337,10534.6259172983,-0.217
Somalia,1967,Johnson,115319586,0.557,0,4,0,Democracy,6610994940.617824,3048011.5952581763,10534.6259172983,-0.217
Somalia,1968,Johnson,36009632,0.557,1,5,0,Democracy,6677436544.363633,3134561.9706299733,10534.6259172983,-0.227
Somalia,1969,Nixon,22744390,0.541,1,6,0,Autocracy,6493061615.792724,3341732.6903354996,10534.6259172983,-0.085
Somalia,1970,Nixon,18504800,0.044,0,4,0,Autocracy,6778353074.325968,3689494.4455336626,10534.6259172983,-0.506
Somalia,1971,Nixon,1766494,0.044,0,4,0,Autocracy,7147296426.6552315,4008789.9674788252,10534.6259172983,-0.18
Somalia,1972,Nixon,0,0.044,0,5,0,Autocracy,7394482862.740376,4201700.994692269,10534.6259172983,-0.05
Somalia,1973,Nixon,0,0.044,0,3,0,Autocracy,7364964008.356635,4377551.028192678,10534.6259172983,-0.005
Somalia,1974,Ford,0,0.044,0,3,0,Autocracy,7147296426.6552315,4538013.866688292,10534.6259172983,-0.11
Somalia,1975,Ford,23623521,0.044,1,4,0,Autocracy,7962429469.723992,4625060.454100032,10534.6259172983,-0.138
Somalia,1976,Ford,6795825,0.044,1,10,0,Autocracy,8651512516.471712,4804194.747624912,10534.6259172983,0.017
Somalia,1977,Carter,3338904,0.044,2,2,0,Autocracy,9618940880.6833,4935675.001915308,10534.6259172983,-0.008
Somalia,1978,Carter,70577169,0.044,0,6,0,Autocracy,10244430202.906948,5204322.040694029,10534.6259172983,-0.045
Somalia,1979,Carter,98981429,0.044,0,32,0,Autocracy,10306081553.221395,5465684.91894174,10534.6259172983,-0.047
Somalia,1980,Carter,275761341,0.044,0,32,0,Autocracy,10112114525.612097,5751665.367675146,10534.6259172983,-0.046
Somalia,1981,Reagan,222421089,0.044,0,23,0,Autocracy,10420074260.774214,5920905.788675641,10534.6259172983,0.043
Somalia,1982,Reagan,178097414,0.044,1,14,0,Autocracy,10609333823.55256,6082947.970481325,10534.6259172983,0.023
Somalia,1983,Reagan,194038989,0.044,0,18,0,Autocracy,10588136360.434368,6280750.26338221,10534.6259172983,0.044
Somalia,1984,Reagan,205678123,0.044,1,23,0,Autocracy,10673181177.012312,6491472.8215586515,10534.6259172983,-0
Somalia,1985,Reagan,280989686,0.044,2,34,0,Autocracy,10791234271.613443,6695860.114311097,10534.6259172983,-0.013
Somalia,1986,Reagan,164404864,0.044,0,25,0,Autocracy,11276649401.303501,6872235.42056754,10534.6259172983,-0.027
Somalia,1987,Reagan,127110770,0.044,4,48,0,Autocracy,11795689440.186394,7053256.619678073,10534.6259172983,-0.017
Somalia,1988,Reagan,63751632,0.044,1,33,0,Autocracy,11938090410.482872,7124143.027193351,10534.6259172983,-0.012
Somalia,1989,G.H.W. Bush,45751596,0.044,0,23,0,Autocracy,12154921664.747704,7188549.709765146,10534.6259172983,-0.004
Somalia,1990,G.H.W. Bush,11907099,0.044,0,13,0,Autocracy,12388073101.092995,7202941.195873614,10534.6259172983,-0.021
Somalia,1991,G.H.W. Bush,7352556,0.035,3,8,0,Anocracy,11902329806.977129,7167016.3767853165,10534.6259172983,-0.087
Somalia,1992,G.H.W. Bush,108335467,0.155,2,23,0,Anocracy,11435632779.851545,7159852.942722519,10534.6259172983,0
Somalia,1993,Clinton,205528917,0.155,0,34,0,Anocracy,11220406877.777645,7188549.709765146,10534.6259172983,0
Somalia,1994,Clinton,56895270,0.155,0,33,0,Anocracy,11220406877.777645,7297190.726022138,10534.6259172983,0
Somalia,1995,Clinton,26955911,0.155,0,9,0,Anocracy,11310530145.212723,7459507.863771444,10534.6259172983,0
Somalia,1996,Clinton,16917563,0.155,0,5,0,Anocracy,11678320369.213379,7625435.548948717,10534.6259172983,0
Somalia,1997,Clinton,10622148,0.155,0,3,0,Anocracy,11562119140.00921,7795054.093792752,10534.6259172983,0
Somalia,1998,Clinton,30698540,0.155,1,3,0,Anocracy,11631700389.855183,7740679.249122984,10534.6259172983,0
Somalia,1999,Clinton,24986854,0.155,0,3,0,Anocracy,11654987069.552351,7849810.897672779,10534.6259172983,0
Somalia,2000,Clinton,23395718,0.155,0,5,0,Anocracy,11760355399.427498,7912861.249995271,10534.6259172983,0
Somalia,2001,G.W. Bush,42863304,0.155,0,7,0,Anocracy,12070134315.033182,7740679.249122984,10534.6259172983,0
Somalia,2002,G.W. Bush,54584657,0.155,0,7,0,Anocracy,12203638720.562283,7756176.099305801,10534.6259172983,-0.159
Somalia,2003,G.W. Bush,49393723,0.155,0,8,0,Anocracy,12525094139.289116,7904952.34385741,10534.6259172983,-0.085
Somalia,2004,G.W. Bush,46110069,0.155,1,10,0,Anocracy,13167269448.023344,8080788.400043262,10534.6259172983,-0.102
Somalia,2005,G.W. Bush,67814328,0.155,0,10,0,Anocracy,13759564235.2461,8293644.030913589,10534.6259172983,-0.154
Somalia,2006,G.W. Bush,150492551,0.126,0,22,0,Anocracy,14321102704.236427,8495099.280896144,10534.6259172983,-0.127
Somalia,2007,G.W. Bush,193334155,0.146,0,23,0,Anocracy,14801583422.493645,8692750.844272649,10534.6259172983,-0.146
Somalia,2008,G.W. Bush,416296737,0.131,0,71,0,Anocracy,15055361341.19623,8877228.851561982,10534.6259172983,-0.149
Somalia,2009,Obama,616205283,0.131,0,5,0,Anocracy,15191471168.7509,9092859.56235421,10534.6259172983,-0.086
Somalia,2010,Obama,212600696,0.174,0,1,0,Anocracy,15130826653.964834,9248759.570408916,10534.6259172983,-0.111
Somalia,2011,Obama,364495983,0.174,1,6,0,NA,15298184527.943493,9369778.3626305,10534.6259172983,-0.29
Somalia,2012,Obama,615306455,0.197,1,17,0,Anocracy,15206670238.1878,9482893.033635303,10534.6259172983,-0.064
Somalia,2013,Obama,581770987,0.223,1,17,0,Anocracy,14965299628.472197,9492380.66969631,10534.6259172983,-0.072
Somalia,2014,Obama,509421895,0.223,1,39,0,Anocracy,15328811513.776201,9511384.428459905,10534.6259172983,-0.055
Somalia,2015,Obama,316084436,0.223,NA,NA,0,Anocracy,15359499814.875402,9445037.22359523,10534.6259172983,-0.118
Somalia,2016,Obama,343875791,0.317,NA,NA,0,Anocracy,NA,NA,10534.6259172983,NA
Somalia,2017,Trump,720081762,0.343,NA,NA,0,Anocracy,NA,NA,10534.6259172983,NA
Somalia,2018,Trump,886329894,0.305,NA,NA,0,NA,NA,NA,10534.6259172983,NA
Somalia,2019,Trump,894217190,0.252,NA,NA,NA,NA,NA,NA,10534.6259172983,NA
Somalia,2020,Trump,953577083,0.183,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,2021,Biden,883869928,0.205,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,2022,Biden,1189107419,0.25,NA,NA,NA,NA,NA,NA,NA,NA
Somalia,2023,Biden,1181033990,0.44,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,1977,Carter,0,0.249,0,3,0,Autocracy,1295289423.2704039,257815.63102004744,NA,-0.088
Djibouti,1978,Carter,3908170,0.496,0,4,0,Autocracy,1328079831.1345148,282942.7897984968,10474.7759318138,-0.045
Djibouti,1979,Carter,5617624,0.594,0,8,0,Autocracy,1338747081.8946872,302247.0474922356,10474.7759318138,-0.016
Djibouti,1980,Carter,6310372,0.594,0,12,0,Autocracy,1379518000.355422,320936.96111268696,10474.7759318138,-0.107
Djibouti,1981,Reagan,15278884,0.594,0,8,0,Autocracy,1418690358.1471882,335373.46139427664,10474.7759318138,-0.003
Djibouti,1982,Reagan,10163087,0.594,0,8,0,Autocracy,1458975041.8488522,345587.1038614169,10474.7759318138,-0.008
Djibouti,1983,Reagan,8972931,0.594,0,6,0,Autocracy,1469223695.5812244,354335.68304735713,10474.7759318138,-0.007
Djibouti,1984,Reagan,11005455,0.594,0,5,0,Autocracy,1507924441.2424893,363305.7335698069,10474.7759318138,0
Djibouti,1985,Reagan,18793146,0.594,0,5,0,Autocracy,1481024625.9290361,377377.012542792,10474.7759318138,-0.03
Djibouti,1986,Reagan,8230602,0.594,0,4,0,Autocracy,1469223695.5812244,395141.81311693304,10474.7759318138,-0.029
Djibouti,1987,Reagan,5271048,0.594,0,4,0,Autocracy,1475112359.8405144,413329.34513515566,10474.7759318138,-0.042
Djibouti,1988,Reagan,10282162,0.594,0,5,0,Autocracy,1469223695.5812244,435391.1058343072,10474.7759318138,-0.01
Djibouti,1989,G.H.W. Bush,6931020,0.594,0,3,0,Autocracy,1491428168.2274897,460008.386582422,10474.7759318138,-0.011
Djibouti,1990,G.H.W. Bush,11340389,0.62,0,7,0,Autocracy,1527655432.5447588,483110.16909994546,10474.7759318138,0.004
Djibouti,1991,G.H.W. Bush,11564001,0.583,0,8,0,Autocracy,1489937485.5248353,503329.346887211,10474.7759318138,-0.025
Djibouti,1992,G.H.W. Bush,4102768,0.659,0,12,0,Autocracy,1533778291.8296995,515555.3767267808,10474.7759318138,-0.053
Djibouti,1993,Clinton,5280817,0.696,0,15,0,Autocracy,1601169281.1402638,531256.3754522244,10474.7759318138,-0.068
Djibouti,1994,Clinton,2237236,0.691,0,7,0,Autocracy,1510943307.9854267,540905.5724564908,10475.8915299337,-0.074
Djibouti,1995,Clinton,3711461,0.691,0,11,0,Autocracy,1530713800.75861,550730.0275981254,10475.8915299337,-0.115
Djibouti,1996,Clinton,268561,0.691,0,9,0,Autocracy,1460434746.621447,562417.6486821509,10475.8915299337,-0.085
Djibouti,1997,Clinton,165364,0.691,0,8,0,Autocracy,1504911606.1993275,572060.48055021,10475.8915299337,-0.084
Djibouti,1998,Clinton,933334,0.691,1,22,0,Autocracy,1504911606.1993275,580125.651745582,10475.8915299337,-0.068
Djibouti,1999,Clinton,3036218,0.691,0,20,0,Anocracy,1571034254.1119788,586542.2605626015,10475.8915299337,-0.102
Djibouti,2000,Clinton,7010748,0.691,0,19,0,Anocracy,1588411027.9478571,594811.6025388334,10475.8915299337,-0.079
Djibouti,2001,G.W. Bush,5464046,0.691,1,20,0,Anocracy,1556958382.2603097,607434.7250825142,10475.8915299337,-0.11
Djibouti,2002,G.W. Bush,5563661,0.496,2,62,0,Anocracy,1575754433.603418,626560.1134799089,10475.8915299337,-0.087
Djibouti,2003,G.W. Bush,34116387,0.496,1,38,0,Anocracy,1625367855.946842,641779.4578139193,10475.8915299337,-0.101
Djibouti,2004,G.W. Bush,43151135,0.496,1,48,0,Anocracy,1688320356.888744,650177.0568936645,10475.8915299337,-0.095
Djibouti,2005,G.W. Bush,15573369,0.496,1,53,0,Anocracy,1731060390.2072268,663975.1479685989,10475.8915299337,-0.11
Djibouti,2006,G.W. Bush,14229644,0.496,3,53,0,Anocracy,1877111507.3402224,673336.1743284131,10475.8915299337,-0.082
Djibouti,2007,G.W. Bush,14612118,0.496,5,65,0,Anocracy,1957629227.0046368,688313.7190663238,10475.8915299337,-0.083
Djibouti,2008,G.W. Bush,12440085,0.496,7,155,0,Anocracy,2084927668.0235698,711407.0155081871,10475.8915299337,-0.073
Djibouti,2009,Obama,17242626,0.478,3,216,0,Anocracy,2238339201.683603,753135.1705238642,10475.8915299337,-0.086
Djibouti,2010,Obama,25969094,0.478,3,137,0,Anocracy,2339024970.014452,785440.5110923524,10475.8915299337,-0.029
Djibouti,2011,Obama,41192144,0.478,4,146,0,Anocracy,2429618290.8367033,802109.1701769618,10475.8915299337,-0.116
Djibouti,2012,Obama,20168827,0.478,12,135,0,Anocracy,2523720402.664958,818312.8502622852,10475.8915299337,-0.063
Djibouti,2013,Obama,16539280,0.478,4,187,0,Anocracy,2698602814.7466216,825710.9072342026,10475.8915299337,-0.073
Djibouti,2014,Obama,26591688,0.478,12,138,0,Anocracy,2876959948.0777755,832343.0878429181,10475.8915299337,-0.087
Djibouti,2015,Obama,30449610,0.478,NA,NA,0,Anocracy,2888490834.26795,829849.8003805481,10475.8915299337,-0.07
Djibouti,2016,Obama,29866269,0.478,NA,NA,0,Anocracy,NA,NA,10475.8915299337,NA
Djibouti,2017,Trump,38337019,0.384,NA,NA,0,Anocracy,NA,NA,10475.8915299337,NA
Djibouti,2018,Trump,29632879,0.402,NA,NA,0,NA,NA,NA,10475.8915299337,NA
Djibouti,2019,Trump,109062932,0.417,NA,NA,NA,NA,NA,NA,10475.8915299337,NA
Djibouti,2020,Trump,49351597,0.421,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,2021,Biden,46074632,0.421,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,2022,Biden,48383212,0.421,NA,NA,NA,NA,NA,NA,NA,NA
Djibouti,2023,Biden,43964060,0.421,NA,NA,NA,NA,NA,NA,NA,NA
Ethiopia,1946,Truman,5018294,0.318,3,1,0,Autocracy,7734835084.043984,17330872.38483829,9911.23626502545,0.38
Ethiopia,1947,Truman,4525301,0.318,6,8,0,Autocracy,8172167414.109437,17769605.508054007,9911.23626502545,-0.025
Ethiopia,1948,Truman,0,0.318,7,5,0,Autocracy,8488685533.347352,18183042.73734559,9911.23626502545,0.318
Ethiopia,1949,Truman,0,0.318,8,4,0,Autocracy,8959676872.984732,18531823.473928638,9911.23626502545,0.211
Ethiopia,1950,Truman,0,0.318,13,2,0,Autocracy,9409634988.06334,19134432.14205563,9911.23626502545,0.602
Ethiopia,1951,Truman,961939,0.318,21,6,0,Autocracy,10091910507.313854,19462498.148641612,9911.23626502545,-0.282
Ethiopia,1952,Truman,11106521,0.318,20,9,0,Autocracy,10524797748.12445,19776402.658497788,9911.23626502545,0.097
Ethiopia,1953,Eisenhower,13623884,0.318,36,8,0,Autocracy,11064415667.80667,20035174.264138374,9711.28278733709,0.038
Ethiopia,1954,Eisenhower,69068284,0.318,36,9,0,Autocracy,11367224413.496475,20480832.36229758,9711.28278733709,-0.218
Ethiopia,1955,Eisenhower,46315318,0.318,33,9,0,Autocracy,11736858193.666819,20501323.438490335,9711.28278733709,-0.104
Ethiopia,1956,Eisenhower,69497361,0.318,27,7,0,Autocracy,11985938404.315176,20790360.505172703,9711.28278733709,0.591
Ethiopia,1957,Eisenhower,174230226,0.318,36,8,0,Autocracy,12154921664.747704,21104566.566871405,9711.28278733709,0.104
Ethiopia,1958,Eisenhower,101589548,0.318,32,12,0,Autocracy,12625696766.364948,21466411.16319498,9711.28278733709,0.314
Ethiopia,1959,Eisenhower,145411385,0.318,18,9,0,Autocracy,13140961226.118624,22075964.60024559,9711.28278733709,0.081
Ethiopia,1960,Eisenhower,111513234,0.318,30,13,0,Autocracy,13718347398.70779,22275545.046489716,9711.28278733709,-0.381
Ethiopia,1961,Kennedy,462494952,0.318,33,8,0,Autocracy,14235433353.072397,22702826.724332687,9711.28278733709,-0.164
Ethiopia,1962,Kennedy,211366943,0.318,32,19,0,Autocracy,14920471006.141735,23231042.940147992,9711.28278733709,-0.295
Ethiopia,1963,Johnson,176277613,0.318,38,14,0,Autocracy,15795643324.489576,23724053.333017476,9711.28278733709,-0.254
Ethiopia,1964,Johnson,133418519,0.318,58,11,0,Autocracy,16555761415.969675,24593678.590135086,9711.28278733709,NA
Ethiopia,1965,Johnson,173947899,0.318,69,18,0,Autocracy,17422006753.759613,24692250.31651941,9711.28278733709,-0.035
Ethiopia,1966,Johnson,450115920,0.318,49,13,0,Autocracy,18223904439.950413,25140735.076029245,9711.28278733709,-0.114
Ethiopia,1967,Johnson,261775458,0.318,54,14,0,Autocracy,18685244777.273403,25444241.292172614,9711.28278733709,-0.024
Ethiopia,1968,Johnson,145023507,0.318,49,32,0,Autocracy,19880396845.04508,25958249.062238604,9711.28278733709,-0.049
Ethiopia,1969,Nixon,215386312,0.318,47,16,0,Autocracy,20465369460.2152,26456171.074473675,9711.28278733709,-0.023
